date,rookery,section,obs,resample,count
8/19/16,ZAP,4,RT,1,8
8/19/16,ZAP,4,RT,1,2
8/19/16,ZAP,4,RT,1,4
8/19/16,ZAP,4,RT,1,8
8/19/16,ZAP,4,RT,1,3
8/19/16,ZAP,4,RT,1,0
8/19/16,ZAP,4,RT,1,9
8/19/16,ZAP,5,RT,1,5
8/19/16,ZAP,5,RT,1,1
8/19/16,ZAP,5,RT,1,3
8/19/16,ZAP,5,RT,1,6
8/19/16,ZAP,5,RT,1,2
8/19/16,ZAP,5,RT,1,1
8/19/16,ZAP,5,RT,1,3
8/19/16,ZAP,5,RT,1,2
8/19/16,ZAP,5,RT,1,1
8/19/16,ZAP,5,RT,1,1
8/19/16,ZAP,6,RT,1,2
8/19/16,ZAP,6,RT,1,4
8/19/16,ZAP,6,RT,1,2
8/19/16,ZAP,6,RT,1,5
8/19/16,ZAP,6,RT,1,0
8/19/16,ZAP,6,RT,1,1
8/19/16,ZAP,6,RT,1,3
8/19/16,ZAP,6,RT,1,2
8/19/16,ZAP,6,RT,1,5
8/19/16,ZAP,6,RT,1,7
8/19/16,ZAP,6,RT,1,4
8/19/16,ZAP,6,RT,1,4
8/19/16,ZAP,6,RT,1,3
8/19/16,ZAP,6,RT,1,5
8/19/16,ZAP,6,RT,1,3
8/19/16,ZAP,7,RT,1,0
8/19/16,ZAP,7,RT,1,5
8/19/16,ZAP,7,RT,1,1
8/19/16,ZAP,7,RT,1,1
8/19/16,ZAP,7,RT,1,5
8/19/16,ZAP,7,RT,1,4
8/19/16,ZAP,7,RT,1,2
8/19/16,ZAP,7,RT,1,2
8/19/16,ZAP,7,RT,1,2
8/19/16,ZAP,7,RT,1,2
8/19/16,ZAP,7,RT,1,1
8/19/16,ZAP,7,RT,1,3
8/19/16,ZAP,7,RT,1,2
8/19/16,ZAP,7,RT,1,3
8/19/16,ZAP,8,RT,1,2
8/19/16,ZAP,8,RT,1,3
8/19/16,ZAP,8,RT,1,5
8/19/16,ZAP,8,RT,1,2
8/19/16,ZAP,8,RT,1,1
8/19/16,ZAP,8,RT,1,2
8/19/16,ZAP,8,RT,1,5
8/19/16,ZAP,8,RT,1,1
8/19/16,ZAP,8,RT,1,2
8/19/16,ZAP,8,RT,1,4
8/19/16,ZAP,8,RT,1,2
8/19/16,ZAP,8,RT,1,1
8/19/16,ZAP,8,RT,1,3
8/19/16,ZAP,8,RT,1,2
8/19/16,ZAP,8,RT,1,2
8/19/16,ZAP,8,RT,1,1
8/20/16,KIT,5,RT,2,4
8/20/16,KIT,5,RT,2,3
8/20/16,KIT,5,RT,2,3
8/20/16,KIT,5,RT,2,2
8/20/16,KIT,5,RT,2,3
8/20/16,KIT,5,RT,2,3
8/20/16,KIT,4,RT,2,2
8/20/16,KIT,4,RT,2,4
8/20/16,KIT,4,RT,2,1
8/20/16,KIT,4,RT,2,4
8/20/16,KIT,4,RT,2,2
8/20/16,KIT,4,RT,2,0
8/20/16,KIT,3,RT,2,3
8/20/16,KIT,3,RT,2,2
8/20/16,KIT,3,RT,2,1
8/20/16,KIT,3,RT,2,3
8/20/16,KIT,3,RT,2,2
8/20/16,KIT,3,RT,2,1
8/20/16,KIT,2,RT,2,4
8/20/16,KIT,2,RT,2,1
8/20/16,KIT,2,RT,2,5
8/20/16,KIT,2,RT,2,6
8/20/16,KIT,2,RT,2,4
8/20/16,KIT,1,RT,2,1
8/20/16,KIT,1,RT,2,2
8/20/16,KIT,0,RT,2,1
8/20/16,LUK,2,RT,2,4
8/20/16,LUK,2,RT,2,2
8/20/16,LUK,2,RT,2,0
8/20/16,LUK,2,RT,2,5
8/20/16,LUK,2,RT,2,4
8/20/16,LUK,2,RT,2,4
8/20/16,LUK,2,RT,2,3
8/20/16,LUK,2,RT,2,3
8/20/16,LUK,1,RT,2,3
8/20/16,LUK,1,RT,2,3
8/20/16,LUK,1,RT,2,3
8/20/16,LUK,1,RT,2,3
8/20/16,LUK,1,RT,2,3
8/20/16,LUK,1,RT,2,4
8/20/16,LUK,1,RT,2,4
8/20/16,LUK,1,RT,2,1
8/20/16,LUK,1,RT,2,3
8/20/16,LUK,1,RT,2,4
8/20/16,LUK,1,RT,2,3
8/20/16,LUK,1,RT,2,1
8/20/16,LUK,1,RT,2,5
8/20/16,LUK,1,RT,2,2
8/20/16,LUK,1,RT,2,4
8/20/16,ZAR,2,RT,2,2
8/20/16,ZAR,2,RT,2,2
8/20/16,ZAR,2,RT,2,3
8/20/16,ZAR,2,RT,2,0
8/20/16,ZAR,2,RT,2,4
8/20/16,ZAR,2,RT,2,4
8/20/16,ZAR,2,RT,2,3
8/20/16,ZAR,1,RT,2,4
8/20/16,ZAR,1,RT,2,2
8/20/16,ZAR,1,RT,2,1
8/20/16,ZAR,1,RT,2,3
8/20/16,ZAR,1,RT,2,4
8/20/16,ZAR,1,RT,2,7
8/20/16,ZAR,1,RT,2,2
8/20/16,ZAR,1,RT,2,5
8/20/16,ZAR,1,RT,2,4
8/20/16,ZAR,1,RT,2,7
8/20/16,ZAR,1,RT,2,5
8/20/16,ZAR,1,RT,2,3
8/20/16,ZAR,1,RT,2,1
8/20/16,ZAR,1,RT,2,3
8/20/16,ZAR,1,RT,2,4
8/20/16,ZAR,1,RT,2,3
8/20/16,ZAR,1,RT,2,4
8/20/16,ZAR,1,RT,2,6
8/20/16,ZAR,1,RT,2,3
8/20/16,ZAR,1,RT,2,1
8/20/16,ZAR,1,RT,2,1
8/20/16,ZAR,1,RT,2,2
8/20/16,ZAR,1,RT,2,4
8/20/16,ZAR,1,RT,2,2
8/20/16,ZAR,1,RT,2,4
8/21/16,VOS,14,RT,2,1
8/21/16,VOS,14,RT,2,1
8/21/16,VOS,14,RT,2,2
8/21/16,VOS,14,RT,2,3
8/21/16,VOS,14,RT,2,3
8/21/16,VOS,14,RT,2,1
8/21/16,VOS,14,RT,2,4
8/21/16,VOS,14,RT,2,2
8/21/16,VOS,14,RT,2,4
8/21/16,VOS,14,RT,2,3
8/21/16,VOS,14,RT,2,4
8/21/16,VOS,14,RT,2,2
8/21/16,VOS,14,RT,2,3
8/21/16,VOS,14,RT,2,3
8/21/16,VOS,14,RT,2,3
8/21/16,VOS,14,RT,2,3
8/21/16,VOS,14,RT,2,1
8/21/16,VOS,13,RT,2,0
8/21/16,VOS,13,RT,2,1
8/21/16,VOS,13,RT,2,0
8/21/16,VOS,13,RT,2,2
8/21/16,VOS,13,RT,2,3
8/21/16,VOS,13,RT,2,3
8/21/16,VOS,13,RT,2,2
8/21/16,VOS,13,RT,2,1
8/21/16,VOS,13,RT,2,2
8/21/16,VOS,13,RT,2,3
8/21/16,VOS,13,RT,2,3
8/21/16,VOS,13,RT,2,3
8/21/16,VOS,13,RT,2,4
8/21/16,VOS,13,RT,2,0
8/21/16,VOS,13,RT,2,3
8/21/16,VOS,13,RT,2,4
8/21/16,VOS,13,RT,2,4
8/21/16,VOS,13,RT,2,4
8/21/16,VOS,13,RT,2,1
8/21/16,VOS,13,RT,2,4
8/21/16,VOS,13,RT,2,4
8/21/16,VOS,13,RT,2,2
8/21/16,VOS,12,RT,2,2
8/21/16,VOS,12,RT,2,1
8/21/16,VOS,12,RT,2,3
8/21/16,VOS,12,RT,2,1
8/21/16,VOS,12,RT,2,3
8/21/16,VOS,12,RT,2,2
8/21/16,VOS,12,RT,2,5
8/21/16,VOS,12,RT,2,1
8/21/16,VOS,11,RT,2,2
8/21/16,VOS,11,RT,2,2
8/21/16,VOS,11,RT,2,4
8/21/16,VOS,11,RT,2,3
8/21/16,VOS,10,RT,2,2
8/21/16,VOS,10,RT,2,2
8/21/16,VOS,10,RT,2,0
8/21/16,VOS,9,RT,2,1
8/21/16,VOS,9,RT,2,5
8/21/16,VOS,9,RT,2,4
8/21/16,VOS,9,RT,2,3
8/21/16,VOS,9,RT,2,3
8/21/16,VOS,8,RT,2,3
8/21/16,VOS,8,RT,2,3
8/21/16,VOS,8,RT,2,0
8/21/16,VOS,8,RT,2,2
8/21/16,VOS,8,RT,2,2
8/21/16,VOS,8,RT,2,2
8/21/16,VOS,7,RT,2,2
8/21/16,VOS,7,RT,2,4
8/21/16,VOS,7,RT,2,2
8/21/16,VOS,7,RT,2,4
8/21/16,VOS,7,RT,2,5
8/21/16,VOS,7,RT,2,4
8/21/16,VOS,7,RT,2,3
8/21/16,VOS,7,RT,2,6
8/21/16,VOS,6,RT,2,3
8/21/16,VOS,6,RT,2,2
8/21/16,VOS,6,RT,2,2
8/21/16,VOS,6,RT,2,4
8/21/16,VOS,6,RT,2,5
8/21/16,VOS,6,RT,2,2
8/21/16,VOS,6,RT,2,3
8/21/16,VOS,6,RT,2,3
8/21/16,VOS,6,RT,2,5
8/21/16,VOS,6,RT,2,2
8/21/16,VOS,6,RT,2,1
8/21/16,VOS,6,RT,2,8
8/21/16,VOS,6,RT,2,3
8/21/16,VOS,6,RT,2,4
8/21/16,VOS,6,RT,2,1
8/21/16,VOS,6,RT,2,2
8/21/16,VOS,5,RT,2,1
8/21/16,VOS,5,RT,2,3
8/21/16,VOS,5,RT,2,4
8/21/16,VOS,5,RT,2,5
8/21/16,VOS,5,RT,2,3
8/21/16,VOS,5,RT,2,2
8/21/16,VOS,5,RT,2,1
8/21/16,VOS,4,RT,2,2
8/21/16,VOS,4,RT,2,2
8/21/16,VOS,4,RT,2,1
8/21/16,VOS,4,RT,2,2
8/21/16,VOS,4,RT,2,4
8/21/16,VOS,4,RT,2,4
8/21/16,VOS,4,RT,2,1
8/21/16,VOS,4,RT,2,1
8/21/16,VOS,4,RT,2,3
8/21/16,VOS,4,RT,2,2
8/21/16,VOS,4,RT,2,1
8/21/16,VOS,4,RT,2,3
8/21/16,VOS,4,RT,2,3
8/21/16,VOS,4,RT,2,3
8/21/16,VOS,3,RT,2,4
8/21/16,VOS,3,RT,2,1
8/21/16,VOS,3,RT,2,3
8/21/16,VOS,3,RT,2,2
8/21/16,VOS,3,RT,2,5
8/21/16,VOS,3,RT,2,1
8/21/16,VOS,3,RT,2,5
8/21/16,VOS,3,RT,2,3
8/21/16,VOS,3,RT,2,2
8/21/16,VOS,3,RT,2,2
8/21/16,VOS,3,RT,2,6
8/21/16,VOS,2,RT,2,2
8/21/16,VOS,2,RT,2,2
8/21/16,VOS,2,RT,2,1
8/21/16,VOS,1,RT,2,3
8/21/16,VOS,1,RT,2,4
8/21/16,VOS,1,RT,2,1
8/21/16,VOS,1,RT,2,5
8/21/16,VOS,1,RT,2,2
8/21/16,VOS,1,RT,2,3
8/21/16,VOS,1,RT,2,4
8/22/16,TOL,8,RT,2,4
8/22/16,TOL,8,RT,2,4
8/22/16,TOL,8,RT,2,4
8/22/16,TOL,8,RT,2,3
8/22/16,TOL,8,RT,2,3
8/22/16,TOL,8,RT,2,3
8/22/16,TOL,8,RT,2,3
8/22/16,TOL,8,RT,2,1
8/22/16,TOL,8,RT,2,3
8/22/16,TOL,8,RT,2,3
8/22/16,TOL,8,RT,2,4
8/22/16,TOL,7,RT,2,3
8/22/16,TOL,7,RT,2,6
8/22/16,TOL,7,RT,2,5
8/22/16,TOL,7,RT,2,2
8/22/16,TOL,7,RT,2,1
8/22/16,TOL,7,RT,2,3
8/22/16,TOL,7,RT,2,3
8/22/16,TOL,7,RT,2,3
8/22/16,TOL,7,RT,2,4
8/22/16,TOL,7,RT,2,2
8/22/16,TOL,7,RT,2,2
8/22/16,TOL,6,RT,2,6
8/22/16,TOL,6,RT,2,3
8/22/16,TOL,6,RT,2,3
8/22/16,TOL,6,RT,2,3
8/22/16,TOL,6,RT,2,3
8/22/16,TOL,6,RT,2,3
8/22/16,TOL,6,RT,2,2
8/22/16,TOL,6,RT,2,0
8/22/16,TOL,6,RT,2,3
8/22/16,TOL,6,RT,2,6
8/22/16,TOL,5,RT,2,6
8/22/16,TOL,5,RT,2,5
8/22/16,TOL,5,RT,2,1
8/22/16,TOL,5,RT,2,1
8/22/16,TOL,5,RT,2,3
8/22/16,TOL,5,RT,2,3
8/22/16,TOL,4,RT,2,3
8/22/16,TOL,4,RT,2,6
8/22/16,TOL,4,RT,2,1
8/22/16,TOL,4,RT,2,5
8/22/16,TOL,4,RT,2,3
8/22/16,TOL,4,RT,2,7
8/22/16,TOL,4,RT,2,1
8/22/16,TOL,4,RT,2,2
8/22/16,TOL,4,RT,2,3
8/22/16,TOL,4,RT,2,5
8/22/16,TOL,4,RT,2,2
8/22/16,TOL,3,RT,2,2
8/22/16,TOL,3,RT,2,5
8/22/16,TOL,3,RT,2,5
8/22/16,TOL,3,RT,2,3
8/22/16,TOL,2,RT,2,1
8/22/16,TOL,2,RT,2,3
8/22/16,TOL,2,RT,2,3
8/22/16,TOL,2,RT,2,1
8/22/16,TOL,1,RT,2,1
8/22/16,TOL,1,RT,2,1
8/22/16,TOL,1,RT,2,4
8/22/16,POL,2,RT,2,1
8/22/16,POL,2,RT,2,1
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,2
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,5
8/22/16,POL,2,RT,2,2
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,1
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,2
8/22/16,POL,2,RT,2,2
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,1
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,2
8/22/16,POL,2,RT,2,1
8/22/16,POL,2,RT,2,2
8/22/16,POL,2,RT,2,0
8/22/16,POL,2,RT,2,1
8/22/16,POL,2,RT,2,1
8/22/16,POL,2,RT,2,3
8/22/16,POL,2,RT,2,7
8/22/16,POL,1,RT,2,3
8/22/16,POL,1,RT,2,4
8/22/16,POL,1,RT,2,5
8/22/16,POL,1,RT,2,2
8/22/16,POL,1,RT,2,4
8/22/16,POL,1,RT,2,1
8/22/16,POL,1,RT,2,1
8/22/16,POL,1,RT,2,4
8/22/16,POL,1,RT,2,3
8/22/16,POL,1,RT,2,4
8/23/16,REE,11,RT,2,3
8/23/16,REE,10,RT,2,4
8/23/16,REE,10,RT,2,1
8/23/16,REE,10,RT,2,3
8/23/16,REE,9,RT,2,3
8/23/16,REE,9,RT,2,2
8/23/16,REE,9,RT,2,3
8/23/16,REE,9,RT,2,2
8/23/16,REE,9,RT,2,2
8/23/16,REE,8,RT,2,7
8/23/16,REE,8,RT,2,2
8/23/16,REE,8,RT,2,4
8/23/16,REE,8,RT,2,2
8/23/16,REE,8,RT,2,4
8/23/16,REE,8,RT,2,3
8/23/16,REE,8,RT,2,1
8/23/16,REE,8,RT,2,3
8/23/16,REE,8,RT,2,3
8/23/16,REE,8,RT,2,3
8/23/16,REE,8,RT,2,2
8/23/16,REE,8,RT,2,4
8/23/16,REE,8,RT,2,1
8/23/16,REE,8,RT,2,4
8/23/16,REE,8,RT,2,4
8/23/16,REE,8,RT,2,5
8/23/16,REE,8,RT,2,1
8/23/16,REE,8,RT,2,5
8/23/16,REE,8,RT,2,3
8/23/16,REE,8,RT,2,1
8/23/16,REE,8,RT,2,2
8/23/16,REE,67,RT,2,4
8/23/16,REE,67,RT,2,1
8/23/16,REE,67,RT,2,3
8/23/16,REE,67,RT,2,1
8/23/16,REE,67,RT,2,1
8/23/16,REE,67,RT,2,4
8/23/16,REE,67,RT,2,1
8/23/16,REE,67,RT,2,3
8/23/16,REE,67,RT,2,4
8/23/16,REE,67,RT,2,1
8/23/16,REE,67,RT,2,4
8/23/16,REE,67,RT,2,3
8/23/16,REE,67,RT,2,4
8/23/16,REE,5,RT,2,4
8/23/16,REE,5,RT,2,8
8/23/16,REE,5,RT,2,3
8/23/16,REE,5,RT,2,0
8/23/16,REE,5,RT,2,1
8/23/16,REE,4,RT,2,2
8/23/16,REE,4,RT,2,1
8/23/16,REE,4,RT,2,5
8/23/16,REE,4,RT,2,1
8/23/16,REE,4,RT,2,2
8/23/16,REE,4,RT,2,4
8/23/16,REE,3,RT,2,4
8/23/16,REE,3,RT,2,6
8/23/16,REE,3,RT,2,4
8/23/16,REE,3,RT,2,1
8/23/16,REE,3,RT,2,2
8/23/16,REE,3,RT,2,3
8/23/16,REE,2,RT,2,1
8/23/16,REE,2,RT,2,1
8/23/16,REE,2,RT,2,2
8/23/16,REE,2,RT,2,4
8/23/16,REE,2,RT,2,3
8/23/16,REE,2,RT,2,2
8/23/16,REE,2,RT,2,3
8/23/16,REE,2,RT,2,2
8/23/16,REE,2,RT,2,2
8/23/16,REE,2,RT,2,1
8/23/16,REE,2,RT,2,1
8/23/16,REE,2,RT,2,3
8/23/16,REE,2,RT,2,5
8/23/16,REE,2,RT,2,1
8/23/16,REE,1,RT,2,0
8/23/16,REE,1,RT,2,4
8/23/16,REE,1,RT,2,5
8/23/16,REE,1,RT,2,1
8/23/16,REE,1,RT,2,4
8/23/16,REE,1,RT,2,1
8/23/16,REE,1,RT,2,3
8/23/16,REE,1,RT,2,3
8/23/16,REE,1,RT,2,2
8/24/16,PCL,7,RT,2,3
8/24/16,PCL,7,RT,2,3
8/24/16,PCL,7,RT,2,2
8/24/16,PCL,7,RT,2,3
8/24/16,PCL,7,RT,2,4
8/24/16,PCL,7,RT,2,5
8/24/16,PCL,7,RT,2,3
8/24/16,PCL,7,RT,2,3
8/24/16,PCL,7,RT,2,1
8/24/16,PCL,7,RT,2,2
8/24/16,PCL,7,RT,2,0
8/24/16,PCL,7,RT,2,2
8/24/16,PCL,7,RT,2,2
8/24/16,PCL,7,RT,2,1
8/24/16,PCL,6,RT,2,4
8/24/16,PCL,6,RT,2,3
8/24/16,PCL,6,RT,2,2
8/24/16,PCL,6,RT,2,3
8/24/16,PCL,6,RT,2,0
8/24/16,PCL,6,RT,2,2
8/24/16,PCL,6,RT,2,4
8/24/16,PCL,6,RT,2,2
8/24/16,PCL,6,RT,2,2
8/24/16,PCL,6,RT,2,4
8/24/16,PCL,6,RT,2,3
8/24/16,PCL,6,RT,2,3
8/24/16,PCL,6,RT,2,1
8/24/16,PCL,6,RT,2,1
8/24/16,PCL,6,RT,2,1
8/24/16,PCL,5,RT,2,2
8/24/16,PCL,5,RT,2,1
8/24/16,PCL,5,RT,2,4
8/24/16,PCL,5,RT,2,2
8/24/16,PCL,5,RT,2,3
8/24/16,PCL,5,RT,2,2
8/24/16,PCL,5,RT,2,1
8/24/16,PCL,5,RT,2,1
8/24/16,PCL,5,RT,2,2
8/24/16,PCL,5,RT,2,4
8/24/16,PCL,5,RT,2,2
8/24/16,PCL,4,RT,2,1
8/24/16,PCL,4,RT,2,1
8/24/16,PCL,4,RT,2,4
8/24/16,PCL,4,RT,2,4
8/24/16,PCL,4,RT,2,2
8/24/16,PCL,4,RT,2,2
8/24/16,PCL,4,RT,2,2
8/24/16,PCL,4,RT,2,5
8/24/16,PCL,4,RT,2,4
8/24/16,PCL,4,RT,2,2
8/24/16,PCL,4,RT,2,3
8/24/16,PCL,3,RT,2,3
8/24/16,PCL,3,RT,2,2
8/24/16,PCL,3,RT,2,3
8/24/16,PCL,3,RT,2,1
8/24/16,PCL,3,RT,2,2
8/24/16,PCL,2,RT,2,2
8/24/16,PCL,2,RT,2,4
8/24/16,PCL,2,RT,2,1
8/24/16,PCL,2,RT,2,6
8/24/16,PCL,2,RT,2,2
8/24/16,PCL,1,RT,2,4
8/24/16,PCL,1,RT,2,3
8/24/16,PCL,1,RT,2,4
8/24/16,PCL,1,RT,2,4
8/24/16,PCL,1,RT,2,2
8/24/16,PCL,1,RT,2,2
8/24/16,PCL,1,RT,2,3
8/24/16,PCL,1,RT,2,6
8/24/16,PCL,1,RT,2,2
8/24/16,PCL,1,RT,2,2
8/24/16,PCL,1,RT,2,2
8/24/16,PCL,1,RT,2,4
8/25/16,ZAP,1,RT,2,4
8/25/16,ZAP,1,RT,2,2
8/25/16,ZAP,1,RT,2,2
8/25/16,ZAP,1,RT,2,4
8/25/16,ZAP,2,RT,2,4
8/25/16,ZAP,2,RT,2,6
8/25/16,ZAP,2,RT,2,2
8/25/16,ZAP,2,RT,2,4
8/25/16,ZAP,2,RT,2,3
8/25/16,ZAP,2,RT,2,6
8/25/16,ZAP,2,RT,2,2
8/25/16,ZAP,3,RT,2,3
8/25/16,ZAP,3,RT,2,5
8/25/16,ZAP,3,RT,2,3
8/25/16,ZAP,3,RT,2,2
8/25/16,ZAP,3,RT,2,1
8/25/16,ZAP,3,RT,2,5
8/25/16,ZAP,3,RT,2,2
8/25/16,ZAP,3,RT,2,2
8/25/16,ZAP,4,RT,2,1
8/25/16,ZAP,4,RT,2,2
8/25/16,ZAP,4,RT,2,2
8/25/16,ZAP,4,RT,2,3
8/25/16,ZAP,4,RT,2,4
8/25/16,ZAP,4,RT,2,5
8/25/16,ZAP,4,RT,2,4
8/25/16,ZAP,4,RT,2,3
8/25/16,ZAP,5,RT,2,5
8/25/16,ZAP,5,RT,2,6
8/25/16,ZAP,5,RT,2,3
8/25/16,ZAP,5,RT,2,3
8/25/16,ZAP,5,RT,2,5
8/25/16,ZAP,5,RT,2,2
8/25/16,ZAP,5,RT,2,2
8/25/16,ZAP,5,RT,2,2
8/25/16,ZAP,5,RT,2,3
8/25/16,ZAP,6,RT,2,2
8/25/16,ZAP,6,RT,2,2
8/25/16,ZAP,6,RT,2,2
8/25/16,ZAP,6,RT,2,5
8/25/16,ZAP,6,RT,2,3
8/25/16,ZAP,6,RT,2,3
8/25/16,ZAP,6,RT,2,2
8/25/16,ZAP,7,RT,2,9
8/25/16,ZAP,7,RT,2,3
8/25/16,ZAP,7,RT,2,2
8/25/16,ZAP,7,RT,2,6
8/25/16,ZAP,7,RT,2,2
8/25/16,ZAP,7,RT,2,0
8/25/16,ZAP,7,RT,2,0
8/25/16,ZAP,7,RT,2,2
8/25/16,ZAP,7,RT,2,3
8/25/16,ZAP,7,RT,2,3
8/25/16,ZAP,7,RT,2,2
8/25/16,ZAP,8,RT,2,2
8/25/16,ZAP,8,RT,2,2
8/25/16,ZAP,8,RT,2,2
8/25/16,ZAP,8,RT,2,2
8/25/16,ZAP,8,RT,2,3
8/25/16,ZAP,8,RT,2,2
8/25/16,ZAP,8,RT,2,4
8/25/16,ZAP,8,RT,2,4
8/25/16,ZAP,8,RT,2,5
8/25/16,ZAP,8,RT,2,0
8/25/16,ZAP,8,RT,2,3
8/25/16,ARD,1,RT,2,3
8/25/16,ARD,1,RT,2,3
8/25/16,ARD,1,RT,2,2
8/25/16,ARD,1,RT,2,0
8/25/16,ARD,1,RT,2,3
8/25/16,ARD,1,RT,2,3
8/25/16,GOR,6,RT,2,0
8/25/16,GOR,6,RT,2,2
8/25/16,GOR,6,RT,2,3
8/25/16,GOR,6,RT,2,3
8/25/16,GOR,5,RT,2,6
8/25/16,GOR,5,RT,2,5
8/25/16,GOR,5,RT,2,2
8/25/16,GOR,5,RT,2,4
8/25/16,GOR,5,RT,2,4
8/25/16,GOR,4,RT,2,6
8/25/16,GOR,3,RT,2,3
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,0
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,3
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,1
8/25/16,GOR,3,RT,2,4
8/25/16,GOR,3,RT,2,3
8/25/16,GOR,3,RT,2,2
8/25/16,GOR,3,RT,2,3
8/25/16,GOR,2,RT,2,1
8/25/16,GOR,2,RT,2,6
8/25/16,GOR,2,RT,2,2
8/25/16,GOR,2,RT,2,2
8/25/16,GOR,2,RT,2,3
8/25/16,GOR,2,RT,2,2
8/25/16,GOR,2,RT,2,4
8/25/16,GOR,2,RT,2,1
8/25/16,GOR,2,RT,2,3
8/25/16,GOR,1,RT,2,3
8/25/16,GOR,1,RT,2,2
8/25/16,GOR,1,RT,2,4
8/25/16,GOR,1,RT,2,3
8/25/16,GOR,1,RT,2,1
8/25/16,GOR,1,RT,2,3
8/25/16,GOR,1,RT,2,1
8/12/16,MOR,0,RRR,1,2
8/12/16,MOR,0,RRR,1,3
8/12/16,MOR,0,RRR,1,3
8/12/16,MOR,0,RRR,1,1
8/12/16,MOR,0,RRR,1,1
8/12/16,MOR,0,RRR,1,3
8/12/16,MOR,0,RRR,1,2
8/12/16,MOR,0,RRR,1,2
8/12/16,MOR,1,RRR,1,2
8/12/16,MOR,1,RRR,1,2
8/12/16,MOR,1,RRR,1,1
8/12/16,MOR,1,RRR,1,3
8/12/16,MOR,1,RRR,1,2
8/12/16,MOR,1,RRR,1,1
8/12/16,MOR,1,RRR,1,5
8/12/16,MOR,1,RRR,1,3
8/12/16,MOR,1,RRR,1,3
8/12/16,MOR,1,RRR,1,4
8/12/16,MOR,1,RRR,1,4
8/12/16,MOR,1,RRR,1,5
8/12/16,MOR,1,RRR,1,2
8/12/16,MOR,2,RRR,1,2
8/12/16,MOR,2,RRR,1,2
8/12/16,MOR,2,RRR,1,2
8/12/16,MOR,2,RRR,1,7
8/12/16,MOR,2,RRR,1,1
8/12/16,MOR,2,RRR,1,3
8/12/16,MOR,2,RRR,1,4
8/12/16,MOR,2,RRR,1,1
8/12/16,MOR,2,RRR,1,3
8/12/16,MOR,2,RRR,1,3
8/12/16,MOR,2,RRR,1,4
8/12/16,MOR,2,RRR,1,1
8/12/16,MOR,2,RRR,1,3
8/12/16,MOR,2,RRR,1,4
8/12/16,MOR,2,RRR,1,5
8/12/16,MOR,2,RRR,1,3
8/12/16,MOR,2,RRR,1,2
8/12/16,MOR,2,RRR,1,5
8/12/16,MOR,2,RRR,1,6
8/12/16,MOR,3,RRR,1,4
8/12/16,MOR,3,RRR,1,2
8/12/16,MOR,3,RRR,1,5
8/12/16,MOR,3,RRR,1,3
8/12/16,MOR,3,RRR,1,4
8/12/16,MOR,3,RRR,1,5
8/12/16,MOR,3,RRR,1,1
8/12/16,MOR,3,RRR,1,4
8/12/16,MOR,3,RRR,1,4
8/12/16,MOR,3,RRR,1,6
8/12/16,MOR,3,RRR,1,2
8/12/16,MOR,3,RRR,1,4
8/12/16,MOR,3,RRR,1,3
8/12/16,MOR,3,RRR,1,4
8/12/16,MOR,3,RRR,1,2
8/12/16,MOR,4,RRR,1,6
8/12/16,MOR,4,RRR,1,1
8/12/16,MOR,4,RRR,1,1
8/12/16,MOR,4,RRR,1,3
8/12/16,MOR,4,RRR,1,3
8/12/16,MOR,4,RRR,1,4
8/12/16,MOR,4,RRR,1,3
8/12/16,MOR,4,RRR,1,2
8/12/16,MOR,5,RRR,1,2
8/12/16,MOR,5,RRR,1,3
8/12/16,MOR,5,RRR,1,6
8/12/16,MOR,5,RRR,1,3
8/12/16,MOR,5,RRR,1,2
8/12/16,MOR,5,RRR,1,3
8/12/16,MOR,5,RRR,1,1
8/12/16,MOR,5,RRR,1,3
8/12/16,MOR,5,RRR,1,2
8/12/16,MOR,5,RRR,1,2
8/12/16,MOR,5,RRR,1,1
8/12/16,MOR,5,RRR,1,3
8/12/16,MOR,6,RRR,1,2
8/12/16,MOR,6,RRR,1,3
8/12/16,MOR,6,RRR,1,2
8/12/16,MOR,6,RRR,1,4
8/12/16,MOR,6,RRR,1,2
8/14/16,VOS,14,RRR,1,4
8/14/16,VOS,14,RRR,1,2
8/14/16,VOS,14,RRR,1,1
8/14/16,VOS,14,RRR,1,1
8/14/16,VOS,14,RRR,1,2
8/14/16,VOS,14,RRR,1,4
8/14/16,VOS,14,RRR,1,2
8/14/16,VOS,14,RRR,1,4
8/14/16,VOS,14,RRR,1,3
8/14/16,VOS,14,RRR,1,2
8/14/16,VOS,14,RRR,1,2
8/14/16,VOS,14,RRR,1,2
